2 3464 6928
0 874 795 226
1 874 818 195
0 875 829 226
1 875 851 196
0 876 909 226
1 876 927 199
0 877 300 227
1 877 289 179
0 878 345 227
1 878 348 180
0 879 425 227
1 879 443 183
0 880 801 227
1 880 824 196
0 881 101 228
1 881 44 172
0 882 216 228
1 882 187 177
0 883 400 228
1 883 414 183
0 884 418 228
1 884 434 184
0 885 681 228
1 885 705 193
0 886 724 228
1 886 748 195
0 887 730 228
1 887 753 195
0 888 180 229
1 888 144 176
0 889 402 229
1 889 418 185
0 890 612 229
1 890 633 193
0 891 659 229
1 891 682 194
0 892 736 229
1 892 760 196
0 893 842 229
1 893 863 200
0 894 854 229
1 894 874 200
0 895 859 229
1 895 880 201
0 896 200 230
1 896 168 178
0 897 661 230
1 897 685 195
0 898 708 230
1 898 732 196
0 899 655 231
1 899 679 196
0 900 696 231
1 900 720 197
0 901 700 231
1 901 724 197
0 902 251 232
1 902 230 182
0 903 267 232
1 903 249 183
0 904 458 232
1 904 480 190
0 905 539 232
1 905 564 193
0 906 416 233
1 906 432 189
0 907 613 233
1 907 635 196
0 908 666 234
1 908 690 199
0 909 280 235
1 909 264 186
0 910 628 235
1 910 650 199
0 911 650 235
1 911 673 200
0 912 690 235
1 912 714 201
0 913 177 236
1 913 138 185
0 914 277 236
1 914 261 188
0 915 339 236
1 915 341 190
0 916 667 236
1 916 691 201
0 917 684 236
1 917 707 201
0 918 554 237
1 918 580 199
0 919 627 237
1 919 650 201
0 920 839 237
1 920 861 207
0 921 854 237
1 921 874 207
0 922 910 237
1 922 927 209
0 923 334 238
1 923 336 192
0 924 652 238
1 924 675 202
0 925 669 238
1 925 693 203
0 926 110 239
1 926 55 185
0 927 759 239
1 927 783 207
0 928 867 239
1 928 887 210
0 929 193 240
1 929 159 189
0 930 534 240
1 930 559 201
0 931 649 240
1 931 672 205
0 932 847 240
1 932 868 210
0 933 917 240
1 933 934 212
0 934 141 241
1 934 96 188
0 935 275 241
1 935 259 193
0 936 291 241
1 936 277 194
0 937 331 241
1 937 333 195
0 938 646 241
1 938 669 205
0 939 682 241
1 939 706 207
0 940 761 241
1 940 784 209
0 941 774 241
1 941 798 209
0 942 844 241
1 942 865 211
0 943 324 242
1 943 326 196
0 944 338 242
1 944 340 197
0 945 340 242
1 945 342 197
0 946 667 242
1 946 691 207
0 947 127 243
1 947 78 190
0 948 217 243
1 948 189 193
0 949 464 243
1 949 487 201
0 950 562 243
1 950 589 205
0 951 647 243
1 951 670 208
0 952 858 243
1 952 878 213
0 953 136 244
1 953 88 191
0 954 536 244
1 954 560 205
0 955 539 244
1 955 564 205
0 956 687 244
1 956 711 210
0 957 750 244
1 957 774 212
0 958 819 244
1 958 841 214
0 959 865 244
1 959 886 215
0 960 882 244
1 960 901 215
0 961 892 244
1 961 910 216
0 962 908 244
1 962 926 216
0 963 717 245
1 963 741 211
0 964 761 245
1 964 785 213
0 965 843 245
1 965 864 215
0 966 903 245
1 966 921 217
0 967 914 245
1 967 931 217
0 968 338 246
1 968 340 201
0 969 340 246
1 969 342 201
0 970 465 246
1 970 487 205
0 971 534 246
1 971 558 207
0 972 706 246
1 972 730 212
0 973 778 246
1 973 801 215
0 974 909 246
1 974 926 218
0 975 403 247
1 975 418 203
0 976 666 247
1 976 690 212
0 977 683 247
1 977 707 212
0 978 808 247
1 978 831 216
0 979 587 248
1 979 617 211
0 980 660 248
1 980 683 213
0 981 755 248
1 981 778 215
0 982 793 248
1 982 816 217
0 983 834 248
1 983 855 218
0 984 863 248
1 984 883 219
0 985 353 249
1 985 358 204
0 986 555 249
1 986 581 211
0 987 558 249
1 987 585 211
0 988 716 249
1 988 740 216
0 989 788 249
1 989 811 218
0 990 799 249
1 990 821 218
0 991 813 250
1 991 835 219
0 992 825 250
1 992 846 220
0 993 843 250
1 993 864 220
0 994 192 251
1 994 159 201
0 995 744 251
1 995 768 218
0 996 749 251
1 996 773 218
0 997 777 251
1 997 800 219
0 998 785 251
1 998 808 219
0 999 797 251
1 999 820 220
0 1000 361 252
1 1000 370 209
0 1001 730 252
1 1001 754 219
0 1002 315 253
1 1002 317 207
0 1003 339 253
1 1003 341 208
0 1004 556 253
1 1004 582 215
0 1005 559 253
1 1005 586 215
0 1006 647 253
1 1006 670 217
0 1007 679 253
1 1007 703 219
0 1008 856 253
1 1008 876 223
0 1009 180 254
1 1009 144 204
0 1010 323 254
1 1010 325 208
0 1011 471 254
1 1011 495 213
0 1012 569 254
1 1012 597 216
0 1013 748 254
1 1013 772 221
0 1014 811 254
1 1014 833 223
0 1015 819 254
1 1015 841 223
0 1016 838 254
1 1016 859 224
0 1017 309 255
1 1017 310 209
0 1018 474 255
1 1018 497 215
0 1019 704 255
1 1019 728 221
0 1020 803 255
1 1020 825 224
0 1021 197 256
1 1021 165 207
0 1022 261 256
1 1022 242 209
0 1023 562 256
1 1023 589 218
0 1024 683 256
1 1024 707 222
0 1025 922 256
1 1025 939 228
0 1026 168 257
1 1026 129 207
0 1027 235 257
1 1027 211 209
0 1028 322 257
1 1028 324 212
0 1029 703 257
1 1029 727 223
0 1030 758 257
1 1030 782 225
0 1031 779 257
1 1031 802 225
0 1032 786 257
1 1032 808 225
0 1033 798 257
1 1033 820 225
0 1034 914 257
1 1034 932 229
0 1035 204 258
1 1035 174 210
0 1036 226 258
1 1036 200 210
0 1037 232 258
1 1037 208 210
0 1038 400 258
1 1038 415 215
0 1039 653 258
1 1039 676 223
0 1040 680 258
1 1040 704 224
0 1041 740 258
1 1041 763 225
0 1042 772 258
1 1042 795 226
0 1043 805 258
1 1043 829 227
0 1044 210 259
1 1044 182 210
0 1045 328 259
1 1045 330 214
0 1046 511 259
1 1046 538 219
0 1047 733 259
1 1047 756 226
0 1048 828 259
1 1048 850 229
0 1049 709 260
1 1049 732 226
0 1050 785 260
1 1050 808 228
0 1051 886 260
1 1051 905 231
0 1052 331 261
1 1052 333 216
0 1053 682 261
1 1053 705 226
0 1054 689 261
1 1054 712 227
0 1055 693 261
1 1055 717 227
0 1056 699 261
1 1056 723 227
0 1057 809 261
1 1057 831 230
0 1058 848 261
1 1058 869 231
0 1059 874 261
1 1059 893 231
0 1060 205 262
1 1060 176 214
0 1061 531 262
1 1061 555 223
0 1062 664 262
1 1062 687 227
0 1063 672 262
1 1063 695 228
0 1064 697 262
1 1064 720 228
0 1065 784 262
1 1065 807 230
0 1066 835 262
1 1066 857 232
0 1067 844 262
1 1067 866 232
0 1068 196 263
1 1068 164 214
0 1069 200 263
1 1069 169 214
0 1070 231 263
1 1070 207 215
0 1071 658 263
1 1071 681 228
0 1072 689 263
1 1072 713 229
0 1073 799 263
1 1073 821 232
0 1074 816 263
1 1074 838 232
0 1075 917 263
1 1075 934 234
0 1076 155 264
1 1076 113 214
0 1077 173 264
1 1077 135 215
0 1078 640 264
1 1078 663 229
0 1079 645 264
1 1079 668 228
0 1080 649 264
1 1080 671 229
0 1081 669 264
1 1081 692 229
0 1082 763 264
1 1082 787 232
0 1083 787 264
1 1083 810 232
0 1084 855 264
1 1084 876 234
0 1085 912 264
1 1085 929 235
0 1086 527 265
1 1086 552 226
0 1087 662 265
1 1087 685 230
0 1088 748 265
1 1088 772 232
0 1089 852 265
1 1089 873 235
0 1090 682 266
1 1090 706 231
0 1091 705 266
1 1091 729 232
0 1092 738 266
1 1092 762 233
0 1093 742 266
1 1093 766 233
0 1094 916 266
1 1094 933 237
0 1095 192 267
1 1095 158 219
0 1096 443 267
1 1096 463 226
0 1097 635 267
1 1097 658 231
0 1098 668 267
1 1098 691 232
0 1099 763 267
1 1099 787 234
0 1100 803 267
1 1100 825 235
0 1101 834 267
1 1101 855 236
0 1102 903 267
1 1102 921 238
0 1103 907 267
1 1103 925 238
0 1104 108 268
1 1104 54 217
0 1105 196 268
1 1105 165 220
0 1106 440 268
1 1106 460 227
0 1107 786 268
1 1107 809 236
0 1108 791 268
1 1108 814 236
0 1109 873 268
1 1109 892 238
0 1110 894 268
1 1110 912 239
0 1111 325 269
1 1111 326 225
0 1112 716 269
1 1112 739 235
0 1113 780 269
1 1113 802 236
0 1114 801 269
1 1114 824 238
0 1115 853 269
1 1115 874 239
0 1116 229 270
1 1116 204 223
0 1117 771 270
1 1117 795 238
0 1118 796 270
1 1118 819 238
0 1119 805 270
1 1119 828 238
0 1120 869 270
1 1120 888 240
0 1121 880 270
1 1121 899 240
0 1122 917 270
1 1122 934 241
0 1123 640 271
1 1123 663 235
0 1124 713 271
1 1124 737 237
0 1125 799 271
1 1125 822 239
0 1126 862 271
1 1126 882 241
0 1127 788 272
1 1127 811 240
0 1128 825 272
1 1128 847 241
0 1129 831 272
1 1129 852 241
0 1130 881 272
1 1130 900 242
0 1131 904 272
1 1131 922 242
0 1132 200 273
1 1132 170 225
0 1133 417 273
1 1133 433 232
0 1134 723 273
1 1134 747 240
0 1135 741 273
1 1135 765 239
0 1136 320 274
1 1136 319 230
0 1137 442 274
1 1137 462 233
0 1138 883 274
1 1138 902 244
0 1139 124 275
1 1139 74 225
0 1140 419 275
1 1140 435 234
0 1141 479 275
1 1141 505 235
0 1142 560 275
1 1142 587 237
0 1143 565 275
1 1143 592 237
0 1144 741 275
1 1144 765 243
0 1145 745 275
1 1145 769 242
0 1146 880 275
1 1146 899 245
0 1147 315 276
1 1147 313 232
0 1148 503 276
1 1148 531 237
0 1149 704 276
1 1149 728 242
0 1150 775 276
1 1150 799 244
0 1151 822 276
1 1151 844 245
0 1152 839 276
1 1152 860 245
0 1153 725 277
1 1153 748 243
0 1154 757 277
1 1154 781 244
0 1155 841 277
1 1155 862 246
0 1156 901 277
1 1156 918 247
0 1157 158 278
1 1157 117 230
0 1158 197 278
1 1158 166 231
0 1159 265 278
1 1159 248 233
0 1160 805 278
1 1160 827 246
0 1161 896 278
1 1161 914 248
0 1162 259 279
1 1162 240 234
0 1163 438 279
1 1163 458 238
0 1164 740 279
1 1164 764 246
0 1165 860 279
1 1165 880 248
0 1166 902 279
1 1166 920 249
0 1167 919 279
1 1167 936 250
0 1168 753 280
1 1168 777 247
0 1169 798 280
1 1169 821 248
0 1170 808 280
1 1170 830 248
0 1171 821 280
1 1171 843 249
0 1172 891 280
1 1172 909 250
0 1173 253 281
1 1173 234 236
0 1174 265 281
1 1174 248 236
0 1175 784 281
1 1175 808 249
0 1176 849 281
1 1176 870 250
0 1177 244 282
1 1177 223 237
0 1178 723 282
1 1178 747 248
0 1179 869 282
1 1179 888 252
0 1180 880 282
1 1180 898 252
0 1181 308 283
1 1181 306 239
0 1182 436 283
1 1182 456 243
0 1183 727 283
1 1183 751 249
0 1184 743 283
1 1184 767 250
0 1185 832 283
1 1185 853 252
0 1186 301 284
1 1186 298 240
0 1187 431 284
1 1187 450 244
0 1188 559 284
1 1188 585 246
0 1189 849 284
1 1189 871 253
0 1190 891 284
1 1190 909 254
0 1191 168 285
1 1191 130 238
0 1192 205 285
1 1192 175 239
0 1193 211 285
1 1193 182 239
0 1194 731 285
1 1194 755 252
0 1195 194 286
1 1195 162 240
0 1196 770 286
1 1196 793 253
0 1197 809 286
1 1197 831 254
0 1198 168 287
1 1198 131 240
0 1199 203 287
1 1199 172 241
0 1200 738 287
1 1200 762 254
0 1201 869 287
1 1201 888 257
0 1202 422 288
1 1202 438 248
0 1203 710 288
1 1203 734 254
0 1204 716 288
1 1204 739 254
0 1205 719 288
1 1205 743 254
0 1206 746 288
1 1206 770 255
0 1207 791 288
1 1207 813 256
0 1208 840 288
1 1208 861 257
0 1209 857 288
1 1209 877 257
0 1210 306 289
1 1210 303 246
0 1211 436 289
1 1211 456 249
0 1212 504 289
1 1212 531 251
0 1213 737 289
1 1213 761 256
0 1214 795 289
1 1214 818 257
0 1215 852 289
1 1215 872 258
0 1216 873 289
1 1216 892 258
0 1217 481 290
1 1217 506 251
0 1218 709 290
1 1218 733 256
0 1219 721 290
1 1219 746 256
0 1220 803 290
1 1220 825 258
0 1221 861 290
1 1221 881 259
0 1222 913 290
1 1222 930 260
0 1223 130 291
1 1223 82 243
0 1224 148 291
1 1224 106 244
0 1225 304 291
1 1225 301 248
0 1226 431 291
1 1226 451 251
0 1227 654 291
1 1227 692 256
0 1228 795 291
1 1228 817 259
0 1229 901 291
1 1229 919 261
0 1230 182 292
1 1230 147 246
0 1231 434 292
1 1231 454 252
0 1232 708 292
1 1232 731 258
0 1233 732 292
1 1233 756 258
0 1234 783 292
1 1234 806 259
0 1235 893 292
1 1235 912 261
0 1236 218 293
1 1236 192 248
0 1237 296 293
1 1237 293 250
0 1238 432 293
1 1238 452 253
0 1239 132 294
1 1239 85 247
0 1240 713 294
1 1240 736 260
0 1241 717 294
1 1241 740 260
0 1242 721 294
1 1242 744 260
0 1243 736 294
1 1243 759 260
0 1244 740 294
1 1244 763 261
0 1245 808 294
1 1245 830 262
0 1246 305 295
1 1246 302 252
0 1247 429 295
1 1247 449 255
0 1248 654 295
1 1248 692 260
0 1249 772 295
1 1249 795 262
0 1250 500 296
1 1250 526 258
0 1251 657 296
1 1251 695 261
0 1252 744 296
1 1252 768 263
0 1253 817 296
1 1253 839 264
0 1254 897 296
1 1254 915 266
0 1255 174 297
1 1255 138 252
0 1256 297 297
1 1256 293 254
0 1257 335 297
1 1257 338 255
0 1258 380 297
1 1258 394 256
0 1259 412 297
1 1259 430 256
0 1260 553 297
1 1260 579 260
0 1261 757 297
1 1261 780 264
0 1262 766 297
1 1262 789 264
0 1263 497 298
1 1263 524 260
0 1264 716 298
1 1264 739 264
0 1265 769 298
1 1265 792 265
0 1266 289 299
1 1266 285 256
0 1267 302 299
1 1267 299 256
0 1268 442 299
1 1268 461 260
0 1269 504 299
1 1269 531 261
0 1270 862 299
1 1270 881 268
0 1271 384 300
1 1271 398 260
0 1272 742 300
1 1272 765 266
0 1273 769 300
1 1273 792 267
0 1274 790 300
1 1274 812 268
0 1275 447 301
1 1275 466 262
0 1276 556 301
1 1276 582 264
0 1277 705 301
1 1277 729 267
0 1278 729 301
1 1278 753 267
0 1279 747 301
1 1279 770 268
0 1280 766 301
1 1280 789 268
0 1281 128 302
1 1281 82 255
0 1282 392 302
1 1282 406 262
0 1283 798 302
1 1283 820 269
0 1284 822 302
1 1284 844 270
0 1285 883 302
1 1285 901 271
0 1286 444 303
1 1286 463 264
0 1287 654 303
1 1287 693 268
0 1288 865 303
1 1288 884 271
0 1289 879 303
1 1289 898 272
0 1290 385 304
1 1290 398 264
0 1291 730 304
1 1291 753 270
0 1292 762 304
1 1292 785 271
0 1293 788 304
1 1293 811 271
0 1294 860 304
1 1294 880 273
0 1295 425 305
1 1295 445 265
0 1296 453 305
1 1296 473 266
0 1297 655 305
1 1297 694 270
0 1298 744 305
1 1298 768 271
0 1299 851 305
1 1299 870 273
0 1300 325 306
1 1300 325 265
0 1301 562 306
1 1301 588 270
0 1302 652 306
1 1302 691 271
0 1303 722 306
1 1303 746 272
0 1304 896 306
1 1304 914 275
0 1305 906 306
1 1305 923 276
0 1306 286 307
1 1306 282 265
0 1307 435 307
1 1307 454 268
0 1308 448 307
1 1308 468 268
0 1309 742 307
1 1309 765 273
0 1310 884 307
1 1310 903 276
0 1311 917 307
1 1311 933 276
0 1312 295 308
1 1312 292 266
0 1313 303 308
1 1313 300 266
0 1314 340 308
1 1314 342 267
0 1315 428 308
1 1315 448 269
0 1316 537 308
1 1316 562 271
0 1317 843 308
1 1317 864 276
0 1318 880 308
1 1318 898 277
0 1319 730 309
1 1319 755 275
0 1320 745 309
1 1320 768 275
0 1321 751 309
1 1321 774 276
0 1322 862 309
1 1322 881 278
0 1323 126 310
1 1323 78 264
0 1324 178 310
1 1324 143 266
0 1325 447 310
1 1325 467 272
0 1326 563 310
1 1326 590 274
0 1327 755 310
1 1327 779 276
0 1328 873 310
1 1328 893 278
0 1329 182 311
1 1329 147 267
0 1330 296 311
1 1330 293 269
0 1331 881 311
1 1331 900 279
0 1332 185 312
1 1332 151 268
0 1333 192 312
1 1333 160 268
0 1334 286 312
1 1334 282 270
0 1335 303 312
1 1335 300 270
0 1336 739 312
1 1336 763 278
0 1337 820 312
1 1337 842 280
0 1338 856 312
1 1338 876 280
0 1339 136 313
1 1339 90 268
0 1340 169 313
1 1340 132 269
0 1341 559 313
1 1341 585 276
0 1342 564 313
1 1342 591 276
0 1343 717 313
1 1343 741 279
0 1344 751 313
1 1344 775 280
0 1345 766 313
1 1345 789 280
0 1346 806 313
1 1346 829 281
0 1347 861 313
1 1347 881 281
0 1348 881 313
1 1348 900 282
0 1349 904 313
1 1349 921 282
0 1350 181 314
1 1350 146 270
0 1351 724 314
1 1351 748 280
0 1352 729 314
1 1352 753 280
0 1353 732 314
1 1353 756 280
0 1354 743 314
1 1354 766 280
0 1355 747 314
1 1355 770 280
0 1356 788 314
1 1356 811 281
0 1357 833 314
1 1357 854 282
0 1358 853 314
1 1358 873 282
0 1359 151 315
1 1359 110 271
0 1360 555 315
1 1360 581 278
0 1361 707 315
1 1361 731 281
0 1362 858 315
1 1362 878 283
0 1363 242 316
1 1363 234 274
0 1364 334 316
1 1364 335 275
0 1365 561 316
1 1365 587 279
0 1366 745 316
1 1366 769 283
0 1367 816 316
1 1367 838 284
0 1368 833 316
1 1368 854 284
0 1369 877 316
1 1369 896 284
0 1370 146 317
1 1370 102 272
0 1371 153 317
1 1371 112 273
0 1372 549 317
1 1372 575 280
0 1373 581 317
1 1373 608 280
0 1374 754 317
1 1374 777 283
0 1375 807 317
1 1375 829 285
0 1376 864 317
1 1376 883 285
0 1377 919 317
1 1377 935 286
0 1378 584 318
1 1378 611 282
0 1379 715 318
1 1379 739 284
0 1380 743 318
1 1380 767 284
0 1381 797 318
1 1381 819 285
0 1382 831 318
1 1382 852 285
0 1383 856 318
1 1383 876 286
0 1384 867 318
1 1384 886 286
0 1385 143 319
1 1385 100 275
0 1386 334 319
1 1386 335 278
0 1387 547 319
1 1387 572 282
0 1388 785 319
1 1388 808 286
0 1389 811 319
1 1389 833 286
0 1390 816 319
1 1390 838 286
0 1391 152 320
1 1391 111 276
0 1392 250 320
1 1392 243 277
0 1393 347 320
1 1393 350 280
0 1394 586 320
1 1394 614 284
0 1395 706 320
1 1395 730 286
0 1396 725 320
1 1396 749 286
0 1397 791 320
1 1397 813 287
0 1398 800 320
1 1398 822 287
0 1399 294 321
1 1399 290 280
0 1400 719 321
1 1400 743 287
0 1401 728 321
1 1401 752 287
0 1402 744 321
1 1402 767 287
0 1403 806 321
1 1403 828 288
0 1404 821 321
1 1404 842 288
0 1405 303 322
1 1405 300 281
0 1406 546 322
1 1406 571 285
0 1407 768 322
1 1407 791 289
0 1408 770 322
1 1408 793 289
0 1409 796 322
1 1409 818 289
0 1410 843 322
1 1410 864 289
0 1411 864 322
1 1411 883 290
0 1412 420 323
1 1412 439 283
0 1413 712 323
1 1413 737 289
0 1414 724 323
1 1414 748 289
0 1415 867 323
1 1415 886 291
0 1416 427 324
1 1416 449 285
0 1417 746 324
1 1417 769 290
0 1418 854 324
1 1418 874 292
0 1419 858 324
1 1419 878 292
0 1420 861 324
1 1420 881 292
0 1421 871 324
1 1421 890 292
0 1422 903 324
1 1422 920 292
0 1423 343 325
1 1423 346 285
0 1424 479 325
1 1424 504 288
0 1425 717 325
1 1425 740 291
0 1426 757 325
1 1426 780 292
0 1427 784 325
1 1427 806 291
0 1428 796 325
1 1428 818 292
0 1429 806 325
1 1429 828 292
0 1430 816 325
1 1430 837 292
0 1431 846 325
1 1431 867 293
0 1432 877 325
1 1432 896 293
0 1433 293 326
1 1433 289 285
0 1434 500 326
1 1434 527 289
0 1435 603 326
1 1435 632 290
0 1436 724 326
1 1436 748 291
0 1437 752 326
1 1437 775 292
0 1438 764 326
1 1438 787 292
0 1439 863 326
1 1439 882 294
0 1440 316 327
1 1440 314 287
0 1441 477 327
1 1441 501 289
0 1442 703 327
1 1442 728 293
0 1443 779 327
1 1443 801 293
0 1444 800 327
1 1444 821 294
0 1445 866 327
1 1445 885 295
0 1446 881 327
1 1446 900 295
0 1447 488 328
1 1447 514 291
0 1448 730 328
1 1448 753 294
0 1449 775 328
1 1449 798 295
0 1450 804 328
1 1450 826 295
0 1451 823 328
1 1451 844 295
0 1452 827 328
1 1452 849 295
0 1453 869 328
1 1453 888 295
0 1454 876 328
1 1454 895 296
0 1455 155 329
1 1455 115 286
0 1456 314 329
1 1456 312 289
0 1457 732 329
1 1457 756 295
0 1458 760 329
1 1458 783 296
0 1459 797 329
1 1459 819 296
0 1460 838 329
1 1460 858 296
0 1461 723 330
1 1461 747 296
0 1462 727 330
1 1462 751 296
0 1463 742 330
1 1463 765 296
0 1464 748 330
1 1464 771 296
0 1465 754 330
1 1465 777 296
0 1466 764 330
1 1466 787 296
0 1467 814 330
1 1467 835 297
0 1468 829 330
1 1468 850 297
0 1469 738 331
1 1469 761 297
0 1470 746 331
1 1470 769 297
0 1471 785 332
1 1471 807 298
0 1472 808 332
1 1472 829 298
0 1473 247 333
1 1473 240 292
0 1474 290 333
1 1474 286 293
0 1475 293 333
1 1475 289 293
0 1476 826 333
1 1476 847 300
0 1477 919 333
1 1477 935 301
0 1478 738 334
1 1478 761 300
0 1479 785 334
1 1479 807 300
0 1480 789 334
1 1480 811 301
0 1481 792 334
1 1481 814 301
0 1482 910 334
1 1482 927 302
0 1483 246 335
1 1483 239 294
0 1484 813 335
1 1484 834 302
0 1485 816 335
1 1485 838 302
0 1486 731 336
1 1486 754 302
0 1487 159 337
1 1487 119 295
0 1488 286 337
1 1488 282 297
0 1489 703 337
1 1489 726 302
0 1490 762 337
1 1490 785 303
0 1491 804 337
1 1491 826 303
0 1492 814 337
1 1492 836 305
0 1493 887 337
1 1493 905 305
0 1494 897 338
1 1494 915 306
0 1495 438 339
1 1495 458 301
0 1496 447 339
1 1496 466 301
0 1497 569 339
1 1497 597 303
0 1498 705 339
1 1498 729 304
0 1499 755 339
1 1499 779 305
0 1500 777 339
1 1500 800 306
0 1501 793 339
1 1501 815 305
0 1502 901 339
1 1502 919 307
0 1503 444 340
1 1503 462 303
0 1504 724 340
1 1504 747 305
0 1505 817 340
1 1505 838 307
0 1506 911 340
1 1506 927 308
0 1507 572 341
1 1507 599 305
0 1508 815 341
1 1508 836 308
0 1509 873 341
1 1509 892 308
0 1510 273 342
1 1510 268 302
0 1511 202 343
1 1511 173 302
0 1512 800 343
1 1512 822 309
0 1513 874 343
1 1513 893 310
0 1514 295 344
1 1514 291 304
0 1515 567 345
1 1515 595 309
0 1516 702 345
1 1516 725 311
0 1517 904 345
1 1517 920 313
0 1518 105 346
1 1518 52 304
0 1519 184 346
1 1519 152 305
0 1520 193 346
1 1520 161 305
0 1521 804 346
1 1521 826 312
0 1522 439 347
1 1522 458 309
0 1523 477 347
1 1523 502 310
0 1524 506 347
1 1524 533 310
0 1525 718 347
1 1525 742 313
0 1526 872 347
1 1526 891 314
0 1527 140 348
1 1527 96 307
0 1528 161 348
1 1528 121 307
0 1529 168 348
1 1529 131 307
0 1530 183 348
1 1530 150 307
0 1531 290 349
1 1531 285 310
0 1532 392 349
1 1532 406 311
0 1533 554 349
1 1533 580 311
0 1534 720 349
1 1534 744 314
0 1535 900 349
1 1535 917 316
0 1536 502 350
1 1536 528 313
0 1537 588 350
1 1537 615 314
0 1538 731 350
1 1538 755 316
0 1539 780 350
1 1539 802 316
0 1540 798 350
1 1540 820 316
0 1541 125 351
1 1541 77 310
0 1542 214 351
1 1542 188 311
0 1543 289 351
1 1543 284 312
0 1544 537 351
1 1544 562 315
0 1545 626 351
1 1545 656 316
0 1546 816 351
1 1546 837 317
0 1547 304 352
1 1547 300 313
0 1548 337 352
1 1548 341 314
0 1549 722 352
1 1549 746 318
0 1550 730 352
1 1550 753 317
0 1551 560 353
1 1551 587 316
0 1552 571 353
1 1552 599 317
0 1553 726 353
1 1553 749 318
0 1554 757 353
1 1554 780 318
0 1555 832 353
1 1555 854 319
0 1556 869 353
1 1556 888 320
0 1557 873 353
1 1557 892 320
0 1558 578 354
1 1558 605 318
0 1559 375 355
1 1559 387 317
0 1560 504 355
1 1560 531 318
0 1561 576 355
1 1561 603 319
0 1562 798 355
1 1562 820 321
0 1563 800 355
1 1563 822 321
0 1564 804 355
1 1564 826 321
0 1565 835 355
1 1565 856 321
0 1566 883 355
1 1566 901 322
0 1567 894 355
1 1567 911 322
0 1568 265 356
1 1568 257 317
0 1569 286 356
1 1569 279 318
0 1570 636 356
1 1570 663 320
0 1571 732 356
1 1571 755 322
0 1572 852 356
1 1572 871 322
0 1573 217 357
1 1573 192 318
0 1574 462 357
1 1574 484 320
0 1575 592 357
1 1575 620 321
0 1576 781 357
1 1576 804 323
0 1577 816 357
1 1577 837 323
0 1578 824 357
1 1578 845 323
0 1579 871 357
1 1579 889 323
0 1580 193 358
1 1580 162 318
0 1581 280 358
1 1581 274 319
0 1582 574 358
1 1582 602 322
0 1583 696 358
1 1583 720 323
0 1584 699 358
1 1584 723 323
0 1585 748 358
1 1585 771 324
0 1586 752 358
1 1586 775 323
0 1587 846 358
1 1587 866 324
0 1588 896 358
1 1588 915 324
0 1589 344 359
1 1589 348 321
0 1590 533 359
1 1590 557 322
0 1591 590 359
1 1591 617 323
0 1592 745 359
1 1592 769 325
0 1593 818 359
1 1593 839 325
